time_s,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,orient_0,orient_1,orient_2,orient_3,accel_0,accel_1,accel_2,gyro_0,gyro_1,gyro_2,pose,rssi
18.24,-10.116,-5.826,-13.494,-8.95,0.98,-16.434,5.72,5.692,-0.0179,-0.0827,0.0105,-0.0505,0.014,0.3294,-0.3759,0.4347,-0.0145,0.0824,rest,-55
18.26,-15.055,22.844,-2.513,-7.882,-11.51,-5.37,8.367,3.456,-0.004,-0.0711,-0.0769,-0.0461,0.1381,0.1987,0.2391,-0.0003,0.0767,-0.0337,rest,-55
18.28,-34.846,-4.319,-7.507,-20.781,-11.348,2.702,-22.665,-14.216,0.1548,-0.1603,-0.0183,-0.1166,-0.2255,-0.0593,-0.2963,0.1148,0.2702,0.1683,rest,-55
18.3,20.492,-27.595,-4.861,9.348,17.424,35.067,21.381,17.93,0.2634,0.0096,-0.0289,0.0177,-0.2745,0.0203,-0.5181,-0.1059,-0.0231,0.1899,rest,-55
18.32,22.222,-19.272,41.521,2.967,4.801,-32.354,-12.401,20.996,0.017,0.0108,0.0227,-0.1443,-0.029,0.4225,0.326,-0.025,0.3127,-0.2518,rest,-55
18.34,-19.434,37.272,11.559,-5.778,-1.106,-16.133,5.532,3.948,0.002,-0.116,0.0265,-0.053,-0.2958,0.38,0.6509,0.3885,0.13,-0.0531,rest,-55
18.36,-1.407,8.112,-8.405,26.376,-40.715,-5.915,16.021,-16.903,-0.024,0.0594,0.1518,-0.1294,-0.4104,-0.2838,-0.4613,-0.2933,-0.1945,0.2467,rest,-55
18.38,-6.242,0.628,-19.109,12.671,37.515,-17.753,34.495,7.288,0.0017,0.04,0.0391,0.1857,0.1561,0.1623,-0.1264,0.1678,-0.1914,0.0218,rest,-55
18.4,57.666,-50.084,4.663,5.432,-4.562,-4.09,1.828,-5.04,0.0222,-0.0488,0.2022,-0.0252,0.1709,-0.2007,0.2799,0.1467,0.0839,-0.2055,rest,-55
18.42,-15.048,33.723,-15.269,12.818,-18.893,20.168,-13.728,-19.264,-0.0712,-0.0554,0.0405,0.0069,-0.3285,-0.0084,-0.3431,0.1287,0.1654,-0.0048,rest,-55
18.44,5.433,35.042,-3.152,-18.885,11.584,-22.653,-4.211,-11.98,-0.0702,-0.025,0.09,0.1106,0.2779,0.1009,-0.0773,-0.4716,0.0735,-0.4559,rest,-55
18.46,-38.467,-3.233,5.292,-9.022,30.711,9.242,-4.988,27.726,0.1565,0.0513,-0.0775,-0.055,-0.434,-0.0127,-0.315,-0.0658,0.0521,-0.3967,rest,-55
18.48,-25.275,-10.137,-1.051,-9.878,-5.41,-14.124,-28.988,-10.695,-0.0213,-0.031,0.0112,0.0419,0.2045,-0.1901,-0.4727,0.2543,0.0771,-0.1909,rest,-55
18.5,5.554,21.36,34.584,5.012,21.193,-24.192,-0.718,-6.7,0.0343,0.1611,0.025,-0.0938,-0.379,0.4937,0.1541,0.0896,-0.0687,0.0536,rest,-55
18.52,-19.739,7.744,-23.497,-7.186,-12.858,-65.147,-6.935,-17.977,-0.021,0.0002,0.1768,0.0305,0.1002,0.1487,0.2615,0.0909,0.0563,0.1422,rest,-55
18.54,-48.533,41.781,31.795,4.343,-28.26,24.207,-13.878,10.677,-0.1283,0.2226,-0.1442,0.0069,-0.6367,-0.0124,-0.1276,0.2274,-0.0851,0.2277,rest,-55
18.56,-20.482,-5.639,-5.238,9.912,7.367,14.445,5.337,13.226,-0.0898,0.0389,0.1608,-0.168,0.1467,0.203,0.4384,0.1452,0.0201,0.086,rest,-55
18.58,-14.701,-7.759,-26.714,29.741,9.003,-18.322,5.427,23.187,0.0993,-0.0928,-0.3134,0.0395,-0.2661,0.1867,0.2851,0.2227,0.3489,0.2473,rest,-55
18.6,34.991,27.581,29.324,-0.817,-25.787,49.645,1.259,24.574,-0.055,0.0964,-0.2445,-0.041,-0.0295,0.1388,0.3216,-0.2188,0.132,0.2453,rest,-55
18.62,46.918,14.133,-9.19,-25.435,36.584,14.747,-0.44,-32.396,-0.0931,0.0631,0.0354,-0.1946,0.1898,-0.4705,0.4062,0.0417,-0.0927,0.198,rest,-55
18.64,7.07,26.499,1.61,2.776,-5.705,5.259,33.959,-10.055,0.0648,-0.088,-0.2067,0.0207,0.1111,-0.033,-0.4488,0.0609,0.0533,-0.1778,rest,-55
18.66,-27.07,-5.048,13.059,8.333,-17.617,2.739,17.743,-23.453,0.0063,0.134,-0.1275,0.1156,0.4858,-0.0667,-0.1029,0.2066,-0.0372,-0.4706,rest,-55
18.68,-1.976,9.408,14.802,-17.613,-5.396,19.538,-1.2,-30.575,0.1238,-0.0214,0.1091,-0.1395,-0.0363,0.1529,-0.0261,-0.2366,-0.4774,0.3047,rest,-55
18.7,4.961,23.336,18.573,11.937,-6.427,9.795,28.651,1.66,0.1902,-0.1499,-0.1607,0.0988,-0.2456,0.613,0.4012,0.3175,0.1769,-0.1843,rest,-55
18.72,-33.187,29.906,-29.991,31.698,13.392,-1.525,8.841,9.306,-0.0202,0.1426,0.1391,0.0156,-0.18,0.3918,-0.6068,0.0888,0.1479,-0.1657,rest,-55
18.74,19.476,-0.528,-10.914,19.264,-21.714,17.384,-39.647,5.714,0.0044,-0.054,0.039,-0.008,0.3164,0.168,0.1358,0.0584,-0.0944,-0.0604,rest,-55
18.76,4.964,-3.467,22.229,1.869,7.519,-28.054,18.865,-11.623,-0.1043,0.1646,0.0698,0.0977,0.1363,-0.0279,-0.0839,0.1558,0.2265,-0.0136,rest,-55
18.78,41.451,-3.946,-27.88,-34.43,-33.756,-8.276,-4.64,13.652,-0.0029,0.0843,0.0045,0.0014,-0.1733,0.4268,-0.4594,0.0603,-0.0363,0.1564,rest,-55
18.8,-0.417,0.173,-5.333,27.865,0.048,39.393,5.445,0.435,-0.0145,0.0564,-0.0588,0.0146,0.0024,0.0976,0.105,0.0804,0.019,0.3138,rest,-55
18.82,8.451,52.12,0.997,19.178,-14.521,28.016,-14.086,9.118,-0.0264,0.0452,-0.0235,-0.0789,-0.0815,0.4625,0.1402,-0.2578,0.2191,-0.1783,rest,-55
18.84,14.867,11.063,12.326,37.064,-16.573,12.216,25.192,-12.867,-0.0746,-0.0287,0.0325,-0.141,0.1654,-0.4225,0.388,0.1028,0.3826,0.1338,rest,-55
18.86,-6.095,-15.974,4.778,-0.605,23.723,-18.572,40.418,25.496,-0.0204,0.1798,-0.0783,0.0206,-0.3829,0.554,-0.4942,-0.2881,-0.1269,0.2645,rest,-55
18.88,19.097,2.441,20.379,-2.308,8.449,33.035,-4.932,-15.327,0.047,0.074,0.011,0.1003,-0.0604,0.0383,0.1124,0.0575,0.3227,0.0739,rest,-55
18.9,-6.078,10.56,20.177,15.485,14.376,-29.961,-49.85,25.505,0.0439,-0.0022,0.0694,0.1927,0.4241,0.2887,-0.266,-0.1514,-0.4773,0.1267,rest,-55
18.92,22.173,23.804,13.509,-3.081,-11.286,-16.507,-3.268,-19.557,0.1756,-0.1302,-0.0197,-0.1936,0.089,-0.0007,-0.107,-0.1866,0.0005,-0.1089,rest,-55
18.94,-2.737,39.149,3.444,10.657,-9.289,-15.689,-0.459,50.079,-0.0287,0.0361,-0.0828,-0.2755,-0.2369,0.7142,0.1786,0.3282,-0.0695,-0.4714,rest,-55
18.96,-22.174,7.94,4.752,-0.208,-10.605,18.794,-10.027,6.156,0.0195,-0.0369,-0.0881,-0.0427,0.5621,0.3337,0.3061,-0.1573,-0.2875,0.2193,rest,-55
18.98,18.095,2.745,-7.411,-29.279,17.348,23.723,-13.582,-15.252,0.1241,-0.0642,0.1779,-0.0109,-0.116,0.0135,-0.116,0.2252,0.1772,0.2176,rest,-55
19.0,3.69,-9.127,-0.181,-8.514,29.332,20.045,-1.83,-18.529,0.1541,0.0137,-0.013,0.155,-0.153,-0.0957,-0.0692,-0.2633,0.0631,-0.1525,rest,-55
19.02,-11.414,-14.089,-11.741,-16.778,4.944,-3.112,0.96,47.076,-0.0156,0.0605,0.0719,-0.0063,0.0821,0.0062,0.0608,-0.1173,-0.0988,0.0034,rest,-55
19.04,-39.438,29.921,43.217,3.407,13.309,21.621,-26.493,18.566,-0.0426,0.2291,-0.0188,0.0908,-0.0535,0.659,-0.1537,0.233,0.1253,0.0809,rest,-55
19.06,4.58,-13.34,-51.721,21.488,-9.777,23.392,7.034,24.005,0.0802,-0.2465,0.0615,-0.0344,0.3495,0.1774,0.1809,-0.0544,-0.1825,-0.0866,rest,-55
19.08,-35.998,-11.807,-29.283,-28.755,2.33,10.681,-0.636,-9.976,-0.0947,-0.0317,-0.0822,-0.0063,-0.4565,0.2104,-0.1701,0.0753,0.1774,0.0656,rest,-55
19.1,15.983,-41.333,-9.857,22.062,10.185,36.969,34.088,5.992,-0.0252,-0.0958,-0.0476,-0.0408,-0.178,-0.2755,0.1205,0.3393,0.1867,-0.0645,rest,-55
19.12,20.281,6.933,-0.814,-2.062,-3.999,13.021,2.793,-14.568,-0.0777,0.0306,0.0429,-0.0313,-0.3396,0.3753,0.3116,-0.3975,0.2679,-0.0418,rest,-55
19.14,3.8,22.764,33.051,20.057,4.821,-27.513,-40.525,17.563,0.1342,-0.0815,-0.027,-0.0557,-0.1752,0.3225,0.0655,-0.0458,0.5315,-0.2869,rest,-55
19.16,10.958,-20.98,-3.149,2.973,16.892,-5.224,-7.339,-5.582,-0.108,0.0632,0.0281,0.0435,-0.0209,-0.0579,0.3527,0.2044,0.283,0.0745,rest,-55
19.18,27.053,-8.322,-4.017,23.902,16.868,-5.809,-20.925,-4.079,-0.0685,0.1725,0.076,-0.0766,-0.3135,-0.2335,-0.1676,-0.0333,0.2229,-0.1933,rest,-55
19.2,45.791,-18.866,-28.181,33.766,26.425,-3.647,7.627,8.131,0.0137,-0.1296,-0.2482,-0.0845,0.5448,0.5566,-0.0786,-0.1916,0.0556,0.0878,rest,-55
19.22,12.014,-50.541,63.155,22.649,-3.957,-14.37,19.746,9.908,0.0092,0.0458,-0.0113,0.0402,0.2179,0.103,0.0873,0.2786,-0.3194,-0.1596,rest,-55
19.24,0.531,-14.597,-7.921,25.755,-2.979,-36.584,-8.467,1.162,0.004,0.0556,0.0474,-0.0139,-0.3579,-0.1323,-0.1868,-0.057,0.1382,0.0808,rest,-55
19.26,16.48,-7.682,30.167,13.457,2.245,12.067,-13.515,-42.175,-0.0607,0.0747,0.008,-0.0137,-0.2544,-0.5867,0.4275,-0.0416,-0.0859,-0.1343,rest,-55
19.28,25.09,17.627,-19.345,23.291,-2.901,-12.211,-5.872,-15.666,-0.1321,0.0776,-0.0221,0.0617,0.0862,0.1646,-0.6138,-0.1734,0.1139,-0.255,rest,-55
19.3,7.461,-27.814,0.329,32.2,15.492,-37.015,16.967,36.445,0.2797,0.0475,-0.1364,0.0435,0.4788,-0.0561,0.3129,-0.1679,0.0745,-0.4979,rest,-55
19.32,-19.007,-0.122,-7.267,-26.012,-9.993,6.593,-1.725,1.219,0.0732,-0.0343,0.1359,-0.0989,0.5784,0.3339,-0.1068,-0.0579,0.0413,0.1197,rest,-55
19.34,21.891,-26.812,8.749,-42.33,-3.546,29.078,-28.352,-31.985,0.0221,0.1387,0.0325,-0.1905,-0.5049,0.0293,-0.3538,0.0273,0.0392,-0.098,rest,-55
19.36,36.295,11.809,24.232,18.412,-3.001,-3.889,-5.952,13.622,-0.065,0.1725,-0.0746,0.0214,-0.0687,-0.1352,0.6517,-0.0878,-0.0609,-0.1328,rest,-55
19.38,0.821,-2.026,-22.385,-8.487,12.194,20.54,0.48,1.18,-0.0361,-0.0502,-0.092,-0.1557,-0.2107,0.2712,-0.1273,-0.0692,-0.0731,0.2489,rest,-55
19.4,-18.568,5.541,-1.369,1.359,4.887,1.143,15.86,-0.585,0.1744,0.0044,-0.1703,0.0638,0.1176,0.0098,-0.0779,-0.4229,-0.3894,0.3295,rest,-55
19.42,-11.71,19.312,-32.061,-20.937,13.573,-2.05,10.753,-0.273,-0.0208,-0.068,-0.1194,0.1403,0.4702,-0.3116,-0.3312,-0.0696,0.0681,-0.0364,rest,-55
19.44,9.99,-0.985,-2.293,48.262,-10.504,32.799,28.937,10.082,-0.1926,0.0031,-0.0515,0.002,-0.3189,0.2269,0.2955,0.234,-0.0764,-0.2119,rest,-55
19.46,7.034,35.121,1.388,9.046,-4.698,-10.069,13.166,-2.121,0.0404,0.0508,0.0348,0.0558,-0.2559,-0.2742,-0.0128,-0.0037,-0.1045,0.0482,rest,-55
19.48,18.164,23.75,28.245,-26.296,-23.26,-5.793,1.606,-4.768,-0.0553,-0.0304,0.0483,-0.133,0.703,0.0063,0.3153,-0.116,0.1149,0.02,rest,-55
19.5,17.136,-3.973,31.031,-29.841,18.987,2.374,-20.367,39.041,0.1849,-0.2074,0.0177,0.0706,0.1325,0.4547,0.3923,0.053,0.4554,0.1874,rest,-55
19.52,-7.028,-11.047,24.867,-15.859,-8.195,-4.791,7.113,-3.869,-0.1317,0.1162,-0.0404,0.202,0.0912,0.3802,0.1893,0.263,0.1141,0.047,rest,-55
19.54,21.865,49.719,-5.396,15.899,-0.105,10.121,0.843,-43.155,-0.02,0.1,-0.0765,0.0921,0.0551,-0.0574,0.2717,0.1362,0.0841,0.2032,rest,-55
19.56,4.062,-32.893,-7.562,-36.088,13.147,17.924,18.834,9.782,0.0968,-0.1577,-0.0108,-0.1415,-0.1075,0.4849,0.328,0.1325,-0.0363,-0.1987,rest,-55
19.58,3.741,22.214,8.197,-31.714,2.092,-38.267,16.084,-13.86,-0.1223,0.0818,0.0559,0.0232,0.6575,0.1905,-0.1935,0.1038,-0.0572,0.2534,rest,-55
19.6,5.62,7.598,-28.847,1.227,-1.125,-20.484,-4.43,8.715,-0.0004,-0.1412,-0.0273,-0.0468,0.0581,0.0257,-0.1235,-0.0901,0.0134,0.1926,rest,-55
19.62,5.573,28.461,22.664,29.934,27.373,31.259,-23.063,12.949,0.1218,0.1399,-0.0771,0.0657,0.0226,0.5541,-0.4162,-0.1539,-0.3621,0.0289,rest,-55
19.64,45.277,-0.887,2.021,11.005,-2.326,7.321,7.844,-16.911,-0.0094,0.0742,0.0929,0.1299,0.1006,0.1067,0.2251,-0.119,-0.1272,-0.025,rest,-55
19.66,-25.5,8.138,20.982,-14.201,8.703,-12.583,-20.332,41.111,-0.1002,-0.1279,0.0215,0.0269,0.2002,0.6004,-0.2331,-0.1157,0.3218,0.1878,rest,-55
19.68,16.002,-11.797,22.518,16.064,3.791,-11.699,2.134,32.97,-0.1094,-0.08,-0.0628,-0.0411,-0.0047,0.2876,0.1384,0.0122,0.0554,0.1248,rest,-55
19.7,-33.634,21.432,-16.528,-8.87,6.809,-1.508,9.739,2.837,-0.0289,0.1529,0.0708,0.0302,0.2078,-0.2116,0.6524,-0.2175,0.0226,-0.0573,rest,-55
19.72,-6.488,-9.085,-15.434,23.767,-24.094,19.671,12.971,-7.618,0.0533,-0.0158,-0.1101,-0.109,0.1966,0.1811,0.0726,-0.0783,-0.0381,-0.0651,rest,-55
19.74,-34.939,1.225,10.449,1.352,35.383,-20.091,-13.222,2.66,0.0244,-0.1901,0.0603,0.0248,-0.6358,-0.035,-0.2426,-0.0907,-0.2676,0.0832,rest,-55
19.76,35.236,5.3,-43.188,5.712,-3.893,-22.02,7.072,17.595,-0.0668,-0.1644,-0.2012,-0.0666,-0.0467,-0.1548,-0.205,0.1136,0.0926,0.0399,rest,-55
19.78,16.33,-13.126,-21.891,-10.447,-11.826,-41.026,-10.911,22.097,0.0801,0.0525,0.0132,0.1449,-0.3181,-0.2894,0.3373,0.0055,-0.1342,0.1104,rest,-55
19.8,-8.769,-16.751,-17.307,6.431,4.116,30.335,-5.802,-6.143,0.144,0.0986,0.0145,-0.1561,-0.2436,-0.3162,0.0109,-0.1017,0.3206,-0.3143,rest,-55
19.82,-23.227,4.893,10.429,-51.743,-34.708,-5.272,27.121,37.755,-0.0414,-0.0171,-0.0837,0.0633,0.4586,0.3768,-0.0087,-0.1677,0.0016,0.2762,rest,-55
19.84,-8.01,-36.309,-7.2,-5.581,-36.426,4.641,10.12,37.198,-0.1332,0.0731,0.0967,0.052,-0.302,-0.3195,0.0292,0.018,-0.1119,0.2583,rest,-55
19.86,-8.015,-37.874,-4.481,9.605,6.839,6.684,29.88,-22.296,-0.0424,0.1545,-0.1967,-0.0054,0.3687,0.3642,0.198,0.1371,-0.2082,0.2746,rest,-55
19.88,-24.001,-22.808,7.757,-9.86,4.134,8.615,35.562,8.674,-0.0619,0.0676,-0.0832,0.0913,0.0194,0.1202,-0.5342,-0.4501,-0.3003,0.3492,rest,-55
19.9,-22.963,14.646,-12.838,-4.801,-0.894,32.876,11.69,7.701,0.1297,-0.0633,0.1068,0.0901,0.267,-0.0465,-0.1312,-0.174,-0.1614,-0.1834,rest,-55
19.92,7.337,-4.567,8.628,9.758,-21.195,-21.795,-4.573,-15.502,-0.088,0.1696,-0.1533,0.2023,0.0867,0.2959,0.2605,0.1234,0.3324,-0.2165,rest,-55
19.94,-3.128,-17.057,-33.922,-13.225,37.451,-3.469,39.67,41.717,0.2995,0.1905,0.2358,0.0325,0.0685,0.0885,0.0,0.0299,0.1504,-0.0932,rest,-55
19.96,-27.552,7.272,-13.856,-11.785,-2.855,-7.443,22.201,-3.335,0.116,0.0206,-0.0089,0.0158,-0.3875,0.1014,0.2548,0.1982,-0.2704,-0.3038,rest,-55
19.98,-10.736,27.693,4.42,-15.494,-29.059,-13.68,-15.031,18.712,0.1013,-0.105,0.0753,0.0651,-0.3539,-0.0251,0.1022,0.0326,-0.3421,0.0262,rest,-55
20.0,12.725,31.592,-13.376,-10.909,-4.177,5.824,1.94,12.086,-0.1125,0.0397,-0.0742,-0.0143,0.5124,-0.4195,-0.0838,-0.2549,0.0306,0.2096,rest,-55
20.02,3.393,-2.334,26.568,6.61,16.391,14.305,-57.525,-1.533,-0.1078,-0.0829,0.1475,-0.0375,0.5678,-0.4223,-0.3251,0.1525,-0.0683,0.0615,rest,-55
20.04,-2.246,-2.852,-6.085,3.59,12.833,32.288,-4.05,-7.873,-0.0522,0.147,0.069,-0.1899,-0.5829,-0.249,0.069,-0.0067,0.103,-0.0351,rest,-55
20.06,27.948,15.442,1.552,22.907,-32.978,-1.701,2.75,12.041,-0.1715,-0.026,0.04,0.0477,0.3558,0.2285,-0.0183,0.135,-0.0403,0.0294,rest,-55
20.08,15.896,-0.906,7.24,19.226,14.243,24.669,46.569,14.059,-0.0461,0.0512,0.0469,0.0614,0.4485,-0.5052,0.4542,0.3701,0.1136,0.1184,rest,-55
20.1,-4.833,0.126,13.959,12.671,14.414,12.533,17.968,15.733,-0.1024,0.0832,0.1859,-0.0027,0.4498,-0.2752,-0.0089,-0.1282,0.2758,0.3281,rest,-55
20.12,-1.984,23.421,33.013,-0.658,2.595,14.672,-16.851,2.202,0.2143,-0.05,0.0854,0.0524,-0.0491,0.0665,0.5258,0.1107,0.142,0.3202,rest,-55
20.14,-5.788,-20.938,35.367,2.73,17.872,-15.247,7.771,-21.939,0.0064,-0.0648,-0.0878,-0.0303,-0.688,-0.348,0.2347,0.0695,-0.2148,0.1096,rest,-55
20.16,-17.564,14.439,-2.313,-6.502,-1.821,51.191,-15.176,4.531,0.0781,-0.0962,-0.1594,-0.0601,0.2278,-0.1026,-0.0693,0.1822,-0.1613,-0.0178,rest,-55
20.18,-30.277,6.414,4.59,15.911,-22.905,-3.838,-25.569,-4.922,0.1482,-0.0321,-0.1366,-0.068,-0.4833,-0.3887,0.2013,-0.2893,0.0625,0.0051,rest,-55
20.2,-10.631,4.547,-18.753,16.817,-13.967,-7.727,-10.107,13.789,0.0544,-0.2622,0.0254,-0.1745,-0.1024,-0.0325,-0.1056,0.1002,0.144,-0.1547,rest,-55
20.22,-16.196,-0.719,-30.875,-9.54,26.962,-30.126,-6.802,-11.846,0.2005,-0.0538,-0.048,-0.1031,0.0028,0.0811,-0.2657,0.1977,0.0542,0.1704,rest,-55
20.24,-6.563,4.864,-4.262,29.154,2.325,0.175,-9.165,-10.319,0.0238,0.082,-0.0685,0.0127,0.0553,0.1075,-0.5122,-0.1849,-0.2732,0.0066,rest,-55
20.26,-18.019,-9.925,-23.886,-8.065,-22.482,15.158,9.585,3.005,-0.0302,-0.2038,-0.0458,-0.0761,0.0742,0.1859,0.0974,0.2526,-0.1137,-0.122,rest,-55
20.28,20.758,3.324,-4.94,36.93,11.555,-3.811,-13.719,26.53,0.0207,0.0025,0.0676,0.088,0.165,0.2652,0.1354,0.111,-0.1463,0.3621,rest,-55
20.3,-24.674,6.188,-26.735,-1.963,-11.426,2.715,6.835,-19.127,-0.0029,0.1394,-0.1312,-0.0854,0.2582,0.0233,0.0453,0.2045,-0.1588,-0.1039,rest,-55
20.32,-12.853,-6.964,26.79,-34.022,-23.884,-27.314,28.034,-12.288,-0.0327,-0.1615,-0.0262,0.0867,0.0759,-0.0324,-0.4695,-0.0656,0.0294,-0.1984,rest,-55
20.34,13.098,17.701,-10.573,14.517,-2.195,22.943,40.683,-21.873,0.0769,0.1305,-0.0971,-0.0575,-0.1759,-0.0398,-0.1069,-0.0397,0.1676,-0.3792,rest,-55
20.36,-19.478,13.399,11.056,-21.171,11.194,26.537,-0.981,-20.159,0.0875,0.1723,-0.0886,0.0039,0.327,0.0346,-0.5242,0.0887,-0.1958,-0.2541,rest,-55
20.38,-34.555,23.808,-16.694,6.667,11.579,3.236,5.931,7.621,0.0138,-0.076,-0.0849,-0.0105,-0.0378,0.1288,0.3305,0.0688,-0.1622,-0.4362,rest,-55
20.4,-15.379,-26.89,-14.607,4.846,1.688,37.164,9.662,38.183,0.0715,0.1086,-0.0359,-0.1075,-0.1347,-0.0036,-0.1884,-0.2002,0.0834,-0.2011,rest,-55
20.42,-30.67,-22.442,-4.687,-19.818,-4.562,12.009,11.489,-13.217,-0.1304,-0.0576,0.0656,0.0889,0.1059,0.3604,0.5188,-0.0966,0.2973,-0.0521,rest,-55
20.44,20.397,14.171,-39.541,-19.325,-24.426,-35.641,17.586,41.375,-0.0258,0.0854,0.1485,0.0208,-0.0076,-0.0737,0.1613,0.1749,0.0924,0.0855,rest,-55
20.46,-1.024,-31.859,17.954,-25.693,12.388,15.115,-22.809,-12.156,0.2121,-0.0079,-0.122,0.0801,-0.2318,-0.5762,0.1559,-0.1833,0.0642,-0.1625,rest,-55
20.48,14.144,3.67,-51.784,7.64,-5.795,28.334,7.904,15.123,-0.0711,-0.079,-0.0026,-0.0361,0.4014,-0.046,-0.3674,-0.1655,0.193,-0.0335,rest,-55
20.5,-4.414,21.204,-18.295,-44.704,-17.057,4.842,-4.99,-31.209,0.1016,0.0163,0.0389,0.042,-0.3896,0.0909,0.2722,0.2281,0.1443,0.1026,rest,-55
20.52,-34.748,-0.299,-19.131,25.643,22.608,-19.011,-0.92,4.97,0.0901,-0.1676,-0.221,0.0038,-0.7594,0.0476,0.1777,0.2472,-0.1245,0.0322,rest,-55
20.54,13.03,-23.514,18.307,5.487,-12.109,2.828,-2.787,15.601,-0.036,0.0227,-0.0621,-0.0938,0.0515,-0.269,0.2402,0.1184,-0.153,0.0428,rest,-55
20.56,-15.394,-32.086,-11.945,-1.006,10.428,2.99,18.153,-19.623,-0.0377,0.1644,-0.1931,-0.0452,-0.3214,-0.0586,-0.1303,0.1204,0.0511,-0.2611,rest,-55
20.58,-11.763,-0.002,14.788,48.659,14.056,-20.25,-1.877,3.62,-0.0519,0.047,-0.2271,0.0553,-0.1429,-0.0329,0.4397,-0.2523,0.0545,0.1588,rest,-55
20.6,3.407,-32.284,27.008,-4.227,-10.551,-6.21,-7.643,-23.804,0.0165,-0.0597,0.0671,0.0518,0.4877,-0.0635,-0.241,-0.2939,0.4387,0.1324,rest,-55
20.62,-13.848,33.863,27.123,-27.026,-15.069,-2.646,-21.402,-1.932,0.0712,-0.1373,0.0293,0.1168,0.1201,-0.0227,-0.2004,0.1662,-0.2354,0.0486,rest,-55
20.64,0.51,22.512,-11.655,-9.955,-24.837,8.746,-8.476,-17.241,-0.0767,0.0537,-0.1103,-0.1014,0.2689,-0.0498,0.2866,-0.0719,-0.0002,0.0313,rest,-55
20.66,27.746,26.117,23.065,-12.576,-19.737,15.216,27.535,23.256,0.0013,0.0728,0.0745,0.0149,0.0577,0.0295,-0.2364,-0.1372,-0.1403,-0.3198,rest,-55
20.68,2.857,-0.811,15.239,25.214,26.486,28.369,-15.142,-28.639,0.0931,0.1382,0.1556,0.0485,-0.599,0.1097,0.1666,0.2504,0.2859,0.1819,rest,-55
20.7,-11.746,-20.582,10.679,-15.848,29.503,-34.091,11.338,6.391,-0.0207,-0.0925,-0.2062,-0.0531,-0.1542,0.3335,-0.2349,0.0906,-0.2584,0.096,rest,-55
20.72,-44.754,41.906,-2.821,-55.89,-14.355,-17.513,-13.116,-7.293,-0.0663,-0.0816,-0.1159,0.0822,0.3603,-0.0764,-0.0053,-0.2253,0.0142,0.046,rest,-55
20.74,-4.388,7.921,6.174,-21.083,23.861,-4.153,33.511,8.408,0.1971,0.1175,0.0227,-0.0723,-0.2105,0.1599,0.0429,-0.1178,0.1666,0.0078,rest,-55
20.76,16.78,-19.509,19.989,10.02,23.951,19.549,-1.699,-3.307,0.1783,-0.0291,0.0748,-0.0381,-0.5586,-0.3682,0.1218,0.1402,0.0818,0.2292,rest,-55
20.78,7.825,-15.505,11.886,3.392,-11.511,9.45,1.587,-12.1,-0.0178,0.1414,0.1381,0.0188,0.0172,-0.4299,0.5158,0.2073,0.1504,-0.4549,rest,-55
20.8,0.818,-2.543,13.656,-9.021,-4.634,12.388,-15.472,-11.481,0.0193,0.1338,0.0808,0.1075,0.019,0.4485,-0.5224,0.4044,0.4304,0.0913,rest,-55
20.82,16.645,-0.76,-4.191,-12.217,-0.98,11.119,8.398,39.732,0.01,-0.1489,0.1644,-0.1221,-0.1678,0.0815,0.1252,-0.2891,-0.1493,-0.2962,rest,-55
20.84,12.434,23.668,-24.437,19.913,18.616,-13.181,-39.652,-21.425,-0.0595,0.1542,-0.0118,-0.1007,0.0444,-0.3886,0.1543,-0.1955,-0.1665,0.0751,rest,-55
20.86,35.005,43.956,-20.797,-11.932,10.311,23.376,-43.282,1.747,-0.0487,-0.1924,-0.1337,-0.0568,0.0176,0.3024,0.1063,0.1895,0.0053,-0.141,rest,-55
20.88,-3.675,13.91,20.651,-2.957,-18.582,6.713,9.56,24.654,-0.0679,-0.0668,0.0756,-0.0407,-0.1349,0.3762,-0.4113,0.4112,-0.1225,0.1733,rest,-55
20.9,-2.176,5.427,-5.256,17.132,-6.946,-11.459,36.267,0.588,-0.0676,-0.149,0.1866,-0.0552,0.6186,0.1197,0.0429,0.034,0.4432,-0.4384,rest,-55
20.92,4.287,-5.304,-4.262,2.986,-5.325,3.763,-0.472,-26.271,0.0381,0.0716,-0.0542,0.1868,0.4007,0.2532,0.2495,0.006,0.2283,0.3142,rest,-55
20.94,16.16,-11.406,-0.794,11.473,16.755,-1.55,-11.336,31.684,-0.1072,-0.0941,-0.1327,-0.0944,0.3742,0.3842,-0.0222,0.0993,-0.0021,-0.2384,rest,-55
20.96,44.362,27.495,7.088,-17.118,-4.499,-13.849,1.952,6.198,-0.0341,-0.1454,0.2132,0.0238,0.137,-0.1267,-0.4686,-0.0167,-0.0646,0.1419,rest,-55
20.98,18.122,15.301,19.765,36.073,7.797,21.984,9.877,-38.001,-0.0155,-0.0868,0.0231,-0.0791,0.1817,0.2943,0.3611,0.3239,-0.3352,-0.2398,rest,-55
21.0,58.556,20.19,4.489,0.641,-1.137,-38.675,-15.447,-2.237,-0.0716,-0.0585,0.2559,-0.0252,0.0834,0.0728,0.1768,-0.0955,0.2494,0.0887,rest,-55
